_id,English,Bemba,Bemba Other Translation,Bemba Translator ,Bemba Translation Approval Date,Bemba Translation Reviewers
1965,Docile,Nakilila,Petama,,,
1966,Docility,Bupete,Cumfwilo,,,
1967,Doctor,Shinɧanga,,,,
1968,Dog,Mbwa,,,,
1969,Doll,Kalubi,,,,
1970,Domicile,Bwikalo,,,,
1971,Donkey,Punda,,,,
1972,Door,Cibi,,,,
1973,Door post,Ingwe,,,,
1974,Doorway,Mwinshi,,,,
1975,Dormitory,ɧanda yakusendamamo,,,,
1976,Dorsal,Longololo lwa numa,,,,
1977,Dot,Itoni,,,,
1978,Double,Pabili,,,,
1979,Doubt,Twishika,,,,
1980,Dove,Cipêle,,,,
1981,Dovecot,Citele,,,,
1982,Down,Panshi,,,,
1983,Down (put),Teka panshi,,,,
1984,Downstream,Kwisamba lya mumana,,,,
1985,Dowry,Mpango,,,,
1986,Doze,Shipula,,,,
1987,Drag,Tinta,Kululal,,,
1988,Draw,Tinta,,,,
1989,Draw (line),Lenga,,,,
1990,Draw (water),Tapa menshi,,,,
1991,Draw (no winner),Filwâna,,,,
1992,Draught (drink),Musa,,,,
1993,Draught (wind),Mwela,,,,
1994,Dream,Cilôto,Lôta,,,
1995,Dregs (beer),Manshi,,,,
1996,Dress,Ilaya lyabanakashi,Fwika,,,
1997,Drill,Musumbo,,,,
1998,Drink,Nwa,Cakunwa,,,
1999,Drip,Tona,,,,
2000,Drip (cause to),Tonya,,,,
2001,Drive,Ensha,,,,
2002,Driver,Namutekenya,,,,
2003,Drizzle,Bufumi,Mima,,,
2004,Drop,Itoni,Pona,,,
2005,Drop (cause to),Ponya,,,,
2006,Dropay,Lusuku,,,,
2007,Drought,Cilala,,,,
2008,Drown,Nwensha,Nwêna,,,
2009,Drowse,Shipula,,,,
2010,Drug,Muti,Ndawa,,,
2011,Drum,ɧoma,,,,
2012,Drunk,Kolwa,,,,
2013,Drunkard,Mumwenshi,,,,
2014,Drunkeness,Bunwenshi,Kukolwa,,,
2015,Dry,Ma,Kama,,,
2016,Duck,Mbata,,,,
2017,Duck (wild),Coso,,,,
2018,Duiker,Mpombo,,,,
2019,Duiker (blue),Katimba,,,,
2020,Dumb person,Cibulu,,,,
2021,Dumbness,Bucibulu,,,,
2022,Dung,Citindi,Mafi yaɧombe,Itotoli,,
2023,During,Munshita ya,,,,
2024,Dusk,Lumonangala,,,,
2025,Dust,Lukungu,,,,
2026,Duster,Citambala cakufûtilako,,,,
2027,Duty,Ncito,Mulimo,,,
2028,Dwarf,Kamuntu akepi,,,,
2029,Dwell,Ikala,,,,
2030,Dying,Pumbuka pa kufwa,Naka,,,
2031,Dynamite,Cisalatini,,,,
2032,Dysentery,Polomyo mulopa,Cele,,,
2033,Dysfunctional,Fulungana,,,,
2034,Each,Onse,Cila,,,
2035,Each one,Cila umo,,,,
2036,Eager,Fwaisha,,,,
2037,Eagle,Kapumpe,,,,
2038,Ear,Kutwi,,,,
2039,Earache,Mboboyo,,,,
2040,Early,Lucelo,Kacelo,,,
2041,Early (very),Lucelocelo,Kacelocelo,,,
2042,Earn,Mwenamo,Lipilwa,,,
2043,Earth,Calo,Isonde,,,
2044,Earthquake,Cinkukuma,,,,
2045,East,Kabanga,,,,
2046,Easter,Ipasaka,,,,
2047,Eastertide,Mwaka wa pasaka,,,,
2048,Easy,Anguka,,,,
2049,Eat,Lya,,,,
2050,Eat (feast),Ipakishe,,,,
2051,Edge (hole),Milomo,,,,
2052,Edge (river),Isense,Lulamba,,,
2053,Edible,Liwa,,,,
2054,Educate,Funda,,,,
2055,Education,Buleshi,Kufunda,,,
2056,Effort,Maka,,,,
2057,Egg,Lini,,,,
2058,Eight,Cine konse konse,,,,
2059,Either,Onse,,,,
2060,Either,Atemwa,,,,
2061,Eland,Nsefu,,,,
2062,Elastic,Nyunsuluka,,,,
2063,Elbow,Nkonkoni,,,,
2064,Elder,Kalamba,,,,
2065,Elect,Sala,,,,
2066,Elegance,Busaka,,,,
2067,Elephant,Nsofu,,,,
2068,Elephantiasis,Mubamba,,,,
2069,Elevate,Lundumanika,,,,
2070,Else,Atemwa,,,,
2071,Elsewhere,Kumbi,Pambi,Mumbi,,
2072,Embelish,Waminisha,,,,
2073,Ember,Musolilo,,,,
2074,Embrace,Fukatila,Kumbatila,,,
2075,Emissary,Nkombe,Mutumishi,,,
2076,Employ,Bomfya,Pêlo mulimo,,,
2077,Empty,Pwa,,,,
2078,Encircle,Shinga,,,,
2079,Enclose,Ingisha,,,,
2080,Enclosure,Lupango,,,,
2081,Encourage,Kosho mutima,,,,
2082,End,Mpela,Lutwe,Pwa,,
2083,Enemy,Mulwani,,,,
2084,Energetic,Shipa,,,,
2085,Energetically,Maka maka,,,,
2086,Engage (marriage),Kobekela,,,,
2087,Engage (work),Pêlo mulimo,,,,
2088,Engine,"""Ingini""",,,,
2089,Enjoy,Shukila,,,,
2090,Enlarge,Kusha,,,,
2091,Enlighten,Panda mâno,Funda,,,
2092,Enmity,Bulwani,,,,
2093,Enough,Fula,,,,
2094,Enslave,Cita musha,Lofya,,,
2095,Entangle,Fundikanya,,,,
2096,Enter,Ingila,,,,
2097,Entice,Pimpila,,,,
2098,Entire,Tuntulu,Onse,,,
2099,Entirely,Onse nakalya,,,,
2100,Entrance,Mwinshi,Mwingililo,,,
2101,Enumerate,Lumbula,,,,
2102,Envelope,Pomba,Nkupo,,,
2103,Envious,Ba no mufimbila,,,,
2104,Envoy,Nkombe,,,,
2105,Epidemic,Cikuko,,,,
2106,Epilepsy,Kakoshi-musa,Bushilu,Lwala shinshya,,
2107,Epileptic fits,Shinsha,,,,
2108,Equal,Lingana,,,,
2109,Erase,Fûta,,,,
2110,Erect,Imika,,,,
2111,Err,Luba,,,,
2112,Error,Cilubo,,,,
2113,Escape,Pusumuka,Fyuka,,,
2114,Escort,Shindika,,,,
2115,Especially,Pali bubi,Ukucila,,,
2116,Esteem,Mucinshi,,,,
2117,Eternal,Pe,,,,
2118,Eucharist,Lukalishitiya,,,,
2119,Europe,Bulaya,,,,
2120,European,Musungu,,,,
2121,European (of),Cisungu,,,,
2122,Evangelist,Mwalimu,,,,
2123,Eve,Cibelushi,,,,
2124,Even,Lingana,,,,
2125,Even (though),Nangu,Nangula,Nêlyo,,
2126,Evening,Cungulo,,,,
2127,Ever,Tala,,,,
2128,Ever since,Nshita yonse iyo,,,,
2129,Everlasting,Pe,Belêlela,,,
2130,Every,Onse,Cila,,,
2131,Everybody,Onse,Muntu onse,,,
2132,Everywhere,Mpanga yonse,Konsekonse,Monse,,
2133,Evidence,Bunte,,,,
2134,Evil,Bubi,,,,
2135,Evocation,Lubuko,,,,
2136,Evocator,Kabuka,,,,
2137,Evoke spirits,Buka,,,,
2138,Exact,Ba bwino,,,,
2139,Exactly,Na endi,Cine cine,,,
2140,Exaggerate,Lemyo mulandu,,,,
2141,Exaggeration,Mukunka bulunda nkoloko,,,,
2142,Examination,Mashindano,,,,
2143,Examine,Lengula,,,,
2144,Example,Cilangililo,,,,
2145,Excavate,Fonkola,,,,
2146,Exceed,Cisha,Cila,,,
2147,Excellent,Suma,Wama sana,,,
2148,Except,Kano,,,,
2149,Exchange,Kabula,Cinja,,,
2150,Excrement,Busâli,Mafi,,,
2151,Excuse (pardon),Belelo luse,,,,
2152,Excuse (exempt),Fumya,,,,
2153,Exhaust,Tembula,Fumuna,,,
2154,Exhort,Konkomesha,,,,
2155,Exhortation,Ifunde,,,,
2156,Exhume,Shukula,,,,
2157,Expect,Cetekela,,,,
2158,Expectoration,Cikôla,,,,
2159,Expel,Tamfya,,,,
2160,Expensive,Koso mutengo,,,,
2161,Experiment,Esha,,,,
2162,Expert,Fundi,Cibinda,,,
2163,Expiate,Fûtila,,,,
2164,Explain,Londolola,,,,
2165,Explode,Latula,Latuka,,,
2166,Explore,Lengula,,,,
2167,Extend,Tambalika,,,,
2168,Extensible,Nyunsuluka,,,,
2169,External,Kunse,,,,
2170,Extinct,Shima,,,,
2171,Extinguish,Shimya,,,,
2172,Extol,Lumbanya,,,,
2173,Extract (thorn),Bangula,,,,
2174,Extract (tooth),Nukula,,,,
2175,Extract (boil metal),Enga,,,,
2176,Extraordinary,Ca ku kusungusha,,,,
2177,Extremity,Lutwe,,,,
2178,Eye,Linso,,,,
2179,Eye (look at),Tontomesha,,,,
2180,Eyebrow,Cikumbi,,,,
2181,Eye cataract,Cibubi,,,,
2182,Eyelash,Lukopyo,,,,
2183,Eyelid,Cipa ca linso,,,,
2184,Eye withness,Mona kumenso,,,,
2185,Fable,Lushimi,Mulumbe,,,
2186,Fabricate,Panga,,,,
2187,Face,Mpumi,,,,
2188,Facilitate,Angusha,,,,
2189,Fade,Fôta,Bonsa,,,
2190,Faeces,Mafi,,,,
2191,Faggot,Cifinga,,,,
2192,Fail,Filwa,,,,
2193,Faint,Tembuka,Fwa cipûpu,,,
2194,Fair,Suma,,,,
2195,Faith,Cisumino,,,,
2196,Faithful,Cishinka,Cine cine,,,
2197,Fall,Pôma,,,,
2198,FALSE,Bufi,,,,
2199,Fame,Lulumbi,,,,
2200,Family,Lupwa,,,,
2201,Famine,Cipôwe,,,,
2202,Famous,Lumbuka,,,,
2203,Far,Kutali,,,,
2204,Farewell,Shalikapo,,,,
2205,Farm,Ibala,"""Famu""",,,
2206,Farmer,Mulimi,,,,
2207,Fast,Lubilo,,,,
2208,Fasten,Ikasha,,,,
2209,Fat,Mafuta,,,,
2210,Fat (oily),Nona,,,,
2211,Fat (big),Ina,,,,
2212,Father,Tâta,,,,
2213,Father of twins,Shimpundu,,,,
2214,Father in law,Pongoshi,,,,
2215,Fattem,Inya,,,,
2216,Fault,Cilubo,,,,
2217,Favour,Afwa,,,,
2218,Favourite,Kacele,Mubile,,,
2219,Fear,Mwenso,,,,
2220,Fearless,Pama,,,,
2221,Feast,Malila,,,,
2222,Feather,Isako,,,,
2223,February,Kabengele kakalamba,,,,
2224,Fecundate,Imisha,,,,
2225,Fed up,Tendwa,,,,
2226,Feeble,Bonsa,,,,
2227,Feed,Lisha,,,,
2228,Feel,Umfwa,,,,
2229,Fell,Tema,,,,
2230,Fellow,Mune,,,,
2231,Female,Kota,,,,
2232,Feminine,Anakashi,,,,
2233,Fense,Ilinga,Lubao,Lusasa,,
2234,Ferment,Nsashiko,,,,
2235,Fern,Luputu,,,,
2236,Ferocious,Kali,,,,
2237,Ferocity,Bukali,Bunkalwe,,,
2238,Ferry,Cikwepe,,,,
2239,Fertile,Funda,,,,
2240,Fetch,Fwaya,,,,
2241,Fetish,Kalubi,,,,
2242,Fever,Mpepo,,,,
2243,Few,Mo,,,,
2244,Fiancé,Lumbwe,,,,
2245,Fiancée,Nkobekelwa,,,,
2246,Field,Ibala,Cilime,,,
2247,Fierce,Kali,,,,
2248,Fig tree,Mukunyu,,,,
2249,Fight,Lubuli,Lwa,,,
2250,File (tool),Fûpa,,,,
2251,File (line),Mulongo,,,,
2252,Fill,Isusha,Paka,,,
2253,Fill (hole),Shîka,,,,
2254,Filter,Nceemeko,Cemeka,Sansa,,
2255,Filth,Ciko,,,,
2256,Filthy,Ba ne fiko,,,,
2257,Finally,Suka,,,,
2258,Find,Sanga,,,,
2259,Fine,Lipilisha,,,,
2260,Fine,Suma,,,,
2261,Fine (thin),Anguka,,,,
2262,Finger,Munwe,,,,
2263,Finger (thumb),Cikumo,,,,
2264,Finger 1st,Nkomfola musunga,,,,
2265,Finger 2nd,Munwe nkalamba,,,,
2266,Finger 3rd,Cikonka kantengesha,,,,
2267,Finger (little),Kantengesha,,,,
2268,Finger nail,Lwala,,,,
2269,Finger (ring),Mbalaminwe,,,,
2270,Finish,Pwa,,,,
2271,Fire,Mulilo,,,,
2272,Firearm,Canso,,,,
2273,Firebrand,Cishishi ca mulilo,,,,
2274,Fire fly,Cishishi ca mulilo,,,,
2275,Fire place,Ishiko,,,,
2276,Fire poker,Musolilo,,,,
2277,Firewood,Lukuni,,,,
2278,First,Ntanshi,,,,
2279,First born,Ibeli,,,,
2280,Fish,Isabi,,,,
2281,Fish bone,Umunga we sabi,,,,
2282,Fish eagle,Cembe,Nkwashi,,,
2283,Fish hook,Bulobo,,,,
2284,Fish poison,Buba,,,,
2285,Fish trap,Mono,,,,
2286,Fisherman,Mulondo,,,,
2287,Fist,Ikôfi,Cifunshi,,,
2288,Fit,Linga,,,,
2289,Five,Fisano,,,,
2290,Fix,Kambatika,,,,
2291,Flag staff,Mulongoti,,,,
2292,Flame,Lubingu,,,,
2293,Flash,Byata,,,,
2294,Flask,Musukupala,,,,
2295,Flat,Papâtala,,,,
2296,Flatten,Papâtika,,,,
2297,Flatter,Senga,,,,
2298,Flatterer,Mufukila kubili,,,,
2299,Flatulence,Cisushi,,,,
2300,Flavour,Cinunshi,,,,
2301,Flea,Lupantila,,,,
2302,Flee,Fyuka,Butuka,,,
2303,Flesh,Munofu,,,,
2304,Flexible,Kondenkana,,,,
2305,Float,Elêla,,,,
2306,Flog,Lapika,,,,
2307,Flood,Lyeshi,Bundwa,,,
2308,Floor,Ica panshi,,,,
2309,Floor,Bunga,,,,
2310,Flow,Pita,,,,
2311,Flower,Iluba,,,,
2312,Fluff (hair),Ifufu,,,,
2313,Flute,Mutôlilo,,,,
2314,Fly (insect),Lunshi,,,,
2315,Fly,Pupuka,,,,
2316,Foam,Ifulo,,,,
2317,Foe,Mulwani,,,,
2318,Foetus,Ifumo,,,,
2319,Fog,Fubefube,,,,
2320,Fold,Peta,,,,
2321,Follow,Konka,,,,
2322,Following,Konkapo,,,,
2323,Folly,Buwelewele,,,,
2324,Fond (like),Fwaisha,,,,
2325,Food,Cilyo,Cakulya,,,
2326,Food for journey,Mpao,,,,
2327,Fool,Cipuba,,,,
2328,Foolishness,Buwelewele,,,,
2329,Foot,Lukasa,,,,
2330,Football,Mupila,,,,
2331,Footpath,Nshila,Kashila,,,
2332,Footprint,Makasa,,,,
2333,For,Ku,,,,
2334,Forbid,Lesha,,,,
2335,Force,Patika,Maka,,,
2336,Foreboding,Lucêbu,,,,
2337,Ford,Cabu,,,,
2338,Forefather,Cikolwe,,,,
2339,Forehead,Mpumi,,,,
2340,Foreign,Eni,,,,
2341,Foreigner,Mweni,,,,
2342,Foreman,Kapitao,,,,
2343,Forenoon,Lucelo,,,,
2344,Forest,Mutengo,Mpanga,,,
2345,Forge,Fula,,,,
2346,Forget,Laba,,,,
2347,Forgetful,Ba ne cilafi,,,,
2348,Forgetfulness,Cilafi,,,,
2349,Forgive,Belelo luse,,,,
2350,Fork (of branch),Lupanda,,,,
2351,Fork,"""Foloko""",,,,
2352,Form,Musango,,,,
2353,Formerly,Kale,Pa ntanshi,,,
2354,Fornicate,Angala fyabipa,,,,
2355,Fornication,Bupulumushi,,,,
2356,Forsake,Lekelesha,,,,
2357,Forsaken,Nsansalila,,,,
2358,Fortify,Kosha,,,,
2359,Fortnight,Milungu ibili,,,,
2360,Fortunate,Shuka,,,,
2361,"Fortune, good",Ishuko,,,,
2362,Forward,Tuma,Ku ntanshi,,,
2363,Foster,Tentemba,,,,
2364,Foster (parent),Muleshi,,,,
2365,Found,Moneka,Londoka,,,
2366,Foundation,Mufula,,,,
2367,Fountain,Cishima,Kafumkwemfunkwe,,,
2368,Four,Ne,,,,
2369,Fowl,Nkoko,,,,
2370,Fox,Mumbwe,Nkusa,,,
2371,Fracture,Funa,,,,
2372,Fraud,Bucenjeshi,,,,
2373,Free,Lubula,,,,
2374,Freely,Cabe,,,,
2375,Freeze,Tikama,,,,
2376,Frequently,Libili libili,,,,
2377,Fresh,Bishi,,,,
2378,Friday,Cisâno,,,,
2379,Friend,Cibusa,,,,
2380,Friend (my),Munandi,,,,
2381,Friend (your),Munobe,,,,
2382,Friendship,Bucibusa,,,,
2383,Frighten,Tinya,,,,
2384,Frightful,Cakutina,,,,
2385,Frog,Cûla,,,,
2386,From,Ku,Kuli,,,
2387,Front,Pa ntanshi,Mpumi,,,
2388,Frontier,Mupaka,,,,
2389,Frost,Mpepo,,,,
2390,Froth,Ifulo,,,,
2391,Frown,Tembe nkanshi,,,,
2392,Fruit,Citwalo,Mukoto,,,
2393,Fry,Salula,,,,
2394,Full,Isula,,,,
2395,Fume,Cushi,,,,
2396,Fun,Nseko,Milangwe,,,
2397,Funeral,Cililo,,,,
2398,Funnel,Mpakilo,,,,
2399,Funny,Sekesha,,,,
2400,Fur,Masako ya nama,,,,
2401,Furious,Sakâtuka,,,,
2402,Furnace,Ilungu,,,,
2403,Furnish,Fwaila,,,,
2404,Furrow,Mufôlo,Munyangala,,,
2405,Further,Ukucila,,,,
2406,Future,Nshita ikesa,Ku ntanshi,,,
2407,Gaiety,nsansa,,,,
2408,Gain,Mwenamo,,,,
2409,Gale,Cikûku ca mwêla,,,,
2410,Gall,Ndusha,,,,
2411,Game (sport),Cangalo,,,,
2412,Game (animal),Nama sha kulunga,,,,
2413,Game meat,Nama sha mpanga,,,,
2414,Game pit,Bucinga,,,,
2415,Gap,Mupokapoka,,,,
2416,Gape,Asama,,,,
2417,Garden,Ibala,Malimino,Cifwani,,
2418,Gardener,Shimalimino,,,,
2419,Gargle,Sukusa,,,,
2420,Garment,Cakufwala,Cifwalo,,,
2421,Gate,Mpongolo,,,,
2422,Gather,Longanya,,,,
2423,Gather,Longana,,,,
2424,Gathering,Cilonganino,Ibungwe,,,
2425,Gay (happy),Ba ne nsansa,,,,
2426,Gaze,Lolekesha,Tontomesha menso,,,
2427,General,Onse,,,,
2428,Generosity,Bupe,,,,
2429,Generous,Wa bupe,,,,
2430,Gentile,Musenshi,,,,
2431,Gentleman,Muntu wa cindama,Muntu wa mibêle isuma,,,
2432,Gentleness,Cikûku,,,,
2433,Genuflect,Tibila,Fuka kulu kumo,,,
2434,Germ,Musonga,,,,
2435,Germinate,Mena,,,,
2436,Get,Poka,,,,
2437,Get away,Fumapo,,,,
2438,Get back,Bwela,,,,
2439,Get down,Ika,,,,
2440,Get out,Fumapo,,,,
2441,Get up,Ima,,,,
2442,Ghost,Ciwa,,,,
2443,Ghost,Mulungulwa,,,,
2444,Ghost (Holy),Mweo Mutakatifu,,,,
2445,Giant,Cimuntu,,,,
2446,Giddiness,Lunshingwa,,,,
2447,Gift,Bupe,,,,
2448,Giraffe,Ndyabuluba,,,,
2449,Girdle,Mushingo,,,,
2450,Girl,Mukashana,,,,
2451,Girl,Mwanakashi mwaice,,,,
2452,Give,Pela,,,,
2453,Give,Pa,,,,
2454,Give back,Bwesha,,,,
2455,Give in,Cimba,,,,
2456,Give up,Leka,,,,
2457,Gizzard,Nondo,,,,
2458,Glance,Ceba,,,,
2459,Gland (swollen lymph),Mutantamfula,,,,
2460,Glitter,Beka,,,,
2461,Gloominess,Cintefwila,,,,
2462,Glorify,Lumbanya,,,,
2463,Glory,Malumbo,,,,
2464,Glue,Kambatika,,,,
2465,Gluttony,Bulili,,,,
2466,Gnash teeth,Senganya mêno,,,,
2467,Gnaw,Kokota,,,,
2468,Go,Ya,,,,
2469,Go,Enda,,,,
2470,Go,Kabiye,,,,
2471,Goat,Mbushi,,,,
2472,Goat (male),Sâwe,,,,
2473,Go-away bird,Kûwe,,,,
2474,God,Lesa,,,,
2475,God,Mulungu,,,,
2476,Godchild,Mwana wa lubatisho,,,,
2477,Godfather,Wishi wa lubatisho,,,,
2478,Godmother,Nyina wa lubatisho,,,,
2479,Godparent,Mwiminishi,,,,
2480,Goitre,Cibukulo,,,,
2481,Gong,Lubembo,,,,
2482,Good,Suma,,,,
2483,Good,Wamya,,,,
2484,Good-bye (stay well),Shalenipo,,,,
2485,Good-bye (travel well),Kafikênipo,,,,
2486,Good day,Mwapoleni,,,,
2487,Good enough,Eyefilyako,,,,
2488,Goose,Ishipi,,,,
2489,Gooseberry,Lusongwa,,,,
2490,Gorge,Mupokapoka,,,,
2491,Gossip,Ilyashi,,,,
2492,Gossip,Lwambo,,,,
2493,Gouge out,Tonkola,,,,
2494,Gourd,Nsupa,,,,
2495,Govern,Têka bantu,,,,
2496,Government,Buteko,,,,
2497,Government,Kamfulumende,,,,
2498,Government,Boma,,,,
2499,Governor,Kateka wa calo,,,,
2500,Gown,Nkansu,,,,
2501,Grace,Busuma,,,,
2502,Grace,Nêma,,,,
2503,Graft,Alule mbuto,,,,
2504,Graft,Bupe,,,,
2505,Grain,Luseke,,,,
2506,Grain,Mbuto,,,,
2507,Grain bin,Butala,,,,
2508,Grand,Kalamba,,,,
2509,Grandchild,Mwishikulu,,,,
2510,Grandfather,Shikulu,,,,
2511,Grandfather,Sokulu,,,,
2512,Grandmother,Mama,,,,
2513,Grandmother,Nokokulu,,,,
2514,Grandmother,,,,,
2515,Grant,Sumina,,,,
2516,Grant,Pêla,,,,
2517,Grasp (grip),Fumbata,,,,
2518,Grasp (understand),Tesha,,,,
2519,Grass,Cani,,,,
2520,Grasshopper,Kapâso,,,,
2521,Grateful,Santika,,,,
2522,Gratis,Cabe,,,,
2523,Grave,Cilindi,,,,
2524,Grave,Luputa lwa muntu,,,,
2525,Gravel,Nsakalabwe,,,,
2526,Graveyard,Nshishi,,,,
2527,Gravy,Muto,,,,
2528,Grease,Mafuta,,,,
2529,Great,Kalamba,,,,
2530,Greatly,Pakalamba,,,,
2531,Greatness,Bukalamba,,,,
2532,Greediness,Bulili,,,,
2533,Green (colour),Katapakatapa,,,,
2534,Green (raw),Bishi,,,,
2535,Greet,Celela,,,,
2536,Greet,Posha,,,,
2537,Grey,Butuluka,,,,
2538,Grief,Bulanda,,,,
2539,Grimance,Isente,,,,
2540,Grin,Censa,,,,
2541,Grin,Ceneka,,,,
2542,Grind,Pela,,,,
2543,Grip,Manika,,,,
2544,Groan,Teta,,,,
2545,Groan,ɧonta,,,,
2546,Ground,Panshi,,,,
2547,Groundnut,Lubalala,,,,
2548,Groundpea,Lutoyo,,,,
2549,Group,Ibumba,,,,
2550,Group,Isese,,,,
2551,Grove,Mushitu,,,,
2552,Grow,Kula,,,,
2553,Grow,Lima,,,,
2554,Growl,Buluma,,,,
2555,Grudge,Cikonko,,,,
2556,Grudge,Cipyu,,,,
2557,Gruel,Musunga,,,,
2558,Grumble,Ilishanya,,,,
2559,Grumble,Isosha,,,,
2560,Guard,Linda,,,,
2561,Guardian,Mulinshi,,,,
2562,Guava,Ipêla,,,,
2563,Guess,Elenganya,,,,
2564,Guest,Mweni,,,,
2565,Guide,Ntungulushi,,,,
2566,Guide,Tungulula,,,,
2567,Guilty,Ba no mulandu,,,,
2568,Guinea fowl,Ikanga,,,,
2569,Gum,Cinyamuti,,,,
2570,Gum (of teeth),Ciponshi,,,,
2571,Gun,Mfuti,,,,
2572,Gun powder,Maluti,,,,
2573,Habit,Mibêle,,,,
2574,Habit (dress),Cakufwala,,,,
2575,Hail (stones),Mfula ya mabwe,,,,
2576,Hail (greet),Posha,,,,
2577,Hair,Mushishi,,,,
2578,Hair (body hair),Ipipi,,,,
2579,Half,Pakati,,,,
2580,Halt,Iminina,,,,
2581,Halt,Iminika,,,,
2582,Halve,Putula pakati,,,,
2583,Hammer,Nondo,,,,
2584,Hammer,Pampamina,,,,
2585,Hammock,Icila,,,,
2586,Hand,Cisansa,,,,
2587,Handcuff,Nshimbi sha kalyati,,,,
2588,Handful,Lupi pa,,,,
2589,Handicraft,Bufundi,,,,
2590,Handkerchief,Citambala ca kufyonenamo,,,,
2591,Handle,Mupini,,,,
2592,Hang,Kobeka,,,,
2593,Hang (suicide),Ikulika,,,,
2594,Happen,Citika,,,,
2595,Happiness,Nsansa,,,,
2596,Happy,Ba ne nsansa,,,,
2597,Harbour,Câbu,,,,
2598,Hard,Kosa,,,,
2599,Harden,Kosha,,,,
2600,Hard-headed,Koso mutwe,,,,
2601,Hard-hearted,Koso mutima,,,,
2602,Hard-hearted,Uma ku mutima,,,,
2603,Hard-heartedness,Bunkalwe,,,,
2604,Hard-heartedness,Bulûlu,,,,
2605,Hardly,Kwempe,,,,
2606,Hardship,Bwafya,,,,
2607,Hare,Kalulu,,,,
2608,Hark,Umfwa,,,,
2609,Harlot,Iule,,,,
2610,Harlot,Ketwa,,,,
2611,Harm,Bubi,,,,
2612,Harmful,Bipila,,,,
2613,Harmonium,Cinanda,,,,
2614,Harpoon,Cibingu,,,,
2615,Harsh,Kalwe,,,,
2616,Harshness,Bunkalwe,,,,
2617,Hartebeest,Nkonshi,,,,
2618,Harvest,Kusêpa,,,,
2619,Haste,Lubilo,,,,
2620,Hasten,Anguka,,,,
2621,Hat,Cisote,,,,
2622,Hatch (eggs),Tôta mani,,,,
2623,Hate,Pata,,,,
2624,Hatred,Lupato,,,,
2625,Have,Kwata,,,,
2626,Hawk,Pungwa,,,,
2627,Hawk (Shikra),Lukoshi,,,,
2628,Hawker,Musulwishi,,,,
2629,Head,Mutwe,,,,
2630,Headman,Kapitao,,,,
2631,Heal,Posha,,,,
2632,Health,Mutende,,,,
2633,Healthy,Ba mutende,,,,
2634,Heap,Mwina,,,,
2635,Hear,Umfwa,,,,
2636,Heart,Mutima,,,,
2637,Hearth,Ishiko,,,,
2638,Heat,Cikabilila,,,,
2639,Heat up,Kafya,,,,
2640,Heathen,Musenshi,,,,
2641,Heaven,Mûlu,,,,
2642,Heavy,Fina,,,,
2643,Hedge,Ilinga,,,,
2644,Heel,Citende,,,,
2645,He-goat,Sawe,,,,
2646,Height,Butali,,,,
2647,Heir,Mpyani,,,,
2648,Hell,Mulilo wa pe,,,,
2649,Help,Afwa,,,,
2650,Help,Cafwilisho,,,,
2651,Helper,Bukota,,,,
2652,Helper,Kâfwa,,,,
2653,Helpful,Tumike,,,,
2654,Hemp,Ibange,,,,
2655,Hen,Nkoko,,,,
2656,Hence,E ico,,,,
2657,Hence,Êco,,,,
2658,Henceforth,Kuntanshi,,,,
2659,Herald,Kabila wa mbila,,,,
2660,Herd,Ibumba,,,,
2661,Herdsman,Kacema,,,,
2662,Here,Kuno,,,,
2663,Here,Pano,,,,
2664,Heredity,Cifyalilo,,,,
2665,Hereupon,Ninshi,,,,
2666,Heron,Nkôba,,,,
2667,Hesitate,Twishika,,,,
2668,Hey,E,,,,
2669,Hiccup,Muntekunteku,,,,
2670,Hide,Fisa,,,,
2671,Hide (skin),Mukupo,,,,
2672,High,Tali,,,,
2673,Hill,Lupili,,,,
2674,Him,Akwe,,,,
2675,Himself,Mwine,,,,
2676,Hinder,Fufya,,,,
2677,Hindrance,Cilesha,,,,
2678,Hip,Lutungu,,,,
2679,Hippo,Mfubu,,,,
2680,Hippopotamus,Mfubu,,,,
2681,Hire,Ashima,,,,
2682,History (ancient),Milandu ya kale,,,,
2683,History (modern),Milandu ya nomba,,,,
2684,Hit,Uma,,,,
2685,Hither,Kuno,,,,
2686,Hive,Cilunda,,,,
2687,Hoarse,Kome shiwi,,,,
2688,Hoe,Lukasu,,,,
2689,Hold,Ikata,,,,
2690,Hole,Bwendo,,,,
2691,Hole,Cilindi,,,,
2692,Holiday,Bushiku bwa kutusha,,,,
2693,Holiness,Takatifu,,,,
2694,Homage,Mucinshi,,,,
2695,Homesick,Fuluka,,,,
2696,Honest,Cishinka,,,,
2697,Honestly,Bucishinka,,,,
2698,Honey,Buci,,,,
2699,Honeybird,ɧûni,,,,
2700,Honeycomb,Cipepe,,,,
2701,Honeyfly,Kabulubulu,,,,
2702,Honour,Cindika,,,,
2703,Honourable,Cindama,,,,
2704,Honourableness,Bukata,,,,
2705,Hoof,Lubondo,,,,
2706,Hook,Bulobo,,,,
2707,Hoot,Sopesha,,,,
2708,Hop,Toboka,,,,
2709,Hope,Cisubilo,,,,
2710,Horn,Lusengo,,,,
2711,Hornet,Ilonda,,,,
2712,Horse,Mfwalashi,,,,
2713,Horse,Kabalwe,,,,
2714,Hospital,Cipatâla,,,,
2715,Horsefly,Cipobe,,,,
2716,Host,Kasunga,,,,
